tiempo,Xdps,Ydps,Zdps,X,Y,Z
0.8395459651947021,-2.87,-6.86,0.35,-2.4865857172,-5.69641475677,0.352254707813
0.8448970317840576,-3.01,-6.44,0.49,-2.50269242764,-5.73087562561,0.354876730442
0.8501999378204346,-2.94,-7.0,0.35,-2.51828297138,-5.76799596786,0.356732747555
0.8556790351867676,-3.01,-6.65,0.63,-2.53477505445,-5.80443196535,0.360184578896
0.8609681129455566,-2.94,-6.72,0.21,-2.55032494307,-5.83997456789,0.361295285225
0.8663339614868164,-2.94,-7.42,0.14,-2.56610053778,-5.87978916407,0.362046504021
0.8716239929199219,-2.94,-6.79,0.7,-2.58165323019,-5.9157084775,0.365749526024
0.8769049644470215,-3.01,-7.28,0.42,-2.59754895449,-5.95415395021,0.367967534065
0.88218092918396,-3.15,-7.07,0.49,-2.61416824341,-5.9914550209,0.370552756786
0.887458086013794,-2.87,-6.93,0.49,-2.62931368351,-6.02802571774,0.373138563633
0.8926980495452881,-2.87,-7.07,0.63,-2.64435237885,-6.0650722599,0.376439740658
0.897939920425415,-3.29,-6.58,0.56,-2.66159813404,-6.09956377029,0.379375188351
0.9031839370727539,-2.87,-6.72,0.21,-2.67664846182,-6.13480356216,0.380476431847
0.9085710048675537,-2.87,-6.44,0.56,-2.69210934639,-6.16949627876,0.383493189812
0.9140379428863525,-2.8,-7.28,0.49,-2.70741677284,-6.20929558754,0.386171989441
0.9193451404571533,-2.73,-7.07,0.84,-2.72190542221,-6.24681747437,0.3906300354
0.9246721267700195,-2.94,-7.07,0.49,-2.73756676197,-6.2844792676,0.393240258694
0.9299700260162354,-2.8,-6.51,0.49,-2.75240087986,-6.31896859169,0.395836229324
0.9352679252624512,-3.08,-7.0,0.14,-2.76871840954,-6.35605388641,0.396577935219
0.9405989646911621,-2.94,-6.44,0.28,-2.78439166546,-6.39038578033,0.398070626259
0.9459009170532227,-3.15,-6.37,0.91,-2.8010928154,-6.42415921688,0.402895402908
0.9511990547180176,-2.94,-6.51,0.42,-2.81666934013,-6.45865009308,0.405120620728
0.9565329551696777,-2.87,-7.14,0.42,-2.83197763443,-6.4967341423,0.407360858917
0.9618089199066162,-2.8,-6.72,0.56,-2.84675033569,-6.53218862534,0.41031539917
0.9670829772949219,-3.01,-6.86,0.7,-2.86262524843,-6.56836865902,0.414007239342
0.9724230766296387,-3.01,-7.14,0.42,-2.87869894743,-6.60649696827,0.416250081062
0.9777071475982666,-2.8,-6.72,0.7,-2.89349434614,-6.64200592518,0.41994893074
0.982975959777832,-3.29,-6.72,0.42,-2.91082873821,-6.67741234303,0.422161831856
0.9883360862731934,-2.87,-7.14,0.42,-2.92621230125,-6.7156836462,0.424413084984
0.9938960075378418,-2.87,-7.0,0.21,-2.94216927528,-6.75460309505,0.425580668449
0.999182939529419,-3.01,-7.0,0.07,-2.95808294058,-6.791611619,0.425950753689
1.004507064819336,-3.01,-7.28,0.14,-2.9741085577,-6.83037125111,0.426696131229
